name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
Honda Jazz 1.2 VX i VTEC,2016.0,612000.0,105429.0,Petorl,Deelar,Manual,First Owner
Maruti Alto 800 LXI,2015.0,114999.0,35000.0,Petrrol,Indvidual,Manual,First Owner
Tata Bolt Quadrajet XE,,340000.0,60000.0,Diesl,Indivudal,Manual,First Owner
Maruti Swift ZXI Plus,2020.0,550000.0,5000.0,Petrrol,Indivudal,Manual,First Owner
Chevrolet Aveo U-VA 1.2 LT,2008.0,114999.0,70000.0,Petrl,Indvidual,Manual,Third Owner
Maruti Wagon R VXI,2000.0,105000.0,80000.0,Petrl,Indvidual,Manual,First Owner
Maruti Vitara Brezza ZDi,2019.0,890000.0,20000.0,Deisel,Indivudal,Manual,First Owner
,,715000.0,8000.0,Petrrol,Indvidual,Manual,First Owner
Hyundai i20 Asta (o),2014.0,525000.0,54000.0,Petrl,Deelar,Manual,Second Owner
Volkswagen Jetta 2.0L TDI Highline AT,2012.0,735000.0,55300.0,None,Dealerr,Automatic,
Honda Amaze S i-VTEC,,495000.0,11958.0,Petrl,Dealerr,Manual,First Owner
Hyundai Creta 1.6 SX Option,2017.0,1025000.0,9000.0,Petorl,Dealerr,Manual,First Owner
Mahindra XUV500 W8 2WD,2015.0,750000.0,70000.0,Diesl,Indivudal,Manual,First Owner
Renault Duster 85PS Diesel RxL Optional,2013.0,600000.0,120000.0,Deisel,Indivudal,Manual,First Owner
Hyundai i20 Asta 1.2,2014.0,475000.0,,Petrl,Dealerr,,
Hyundai Santro Xing XO,2007.0,80000.0,58000.0,Petrl,Deelar,Manual,Second Owner
Mahindra Bolero 2011-2019 SLE,2013.0,325000.0,62200.0,Deisel,None,Manual,First Owner
Audi A6 2.0 TDI Premium Plus,2014.0,1470000.0,34000.0,Diesl,Dealerr,Automatic,Second Owner
Fiat Avventura MULTIJET Emotion,2015.0,350000.0,53000.0,Deisel,Indivudal,Manual,Second Owner
Audi A8 4.2 TDI,2013.0,2800000.0,49000.0,Diesl,Deelar,Automatic,First Owner
Datsun RediGO 1.0 S,2017.0,210000.0,15000.0,Petrrol,Dealerr,Manual,Second Owner
Chevrolet Cruze LT,2012.0,,44500.0,Diesl,Deelar,Manual,Second Owner
Volkswagen Jetta 1.4 TSI Comfortline,2013.0,450000.0,50000.0,Petorl,Indvidual,Manual,First Owner
Audi A4 2.0 TDI 177 Bhp Premium Plus,2013.0,1150000.0,53000.0,Diesl,Dealerr,Automatic,
Honda Civic 1.8 V AT,2009.0,210000.0,63500.0,Petrrol,Dealerr,Automatic,First Owner
Mercedes-Benz E-Class Exclusive E 200 BSIV,2018.0,4500000.0,9800.0,Petorl,None,Automatic,First Owner
Volkswagen Polo GTI,,825000.0,13599.0,Petorl,Dealerr,Automatic,First Owner
BMW X1 sDrive 20d xLine,2017.0,2750000.0,13000.0,Deisel,Indivudal,Automatic,First Owner
Chevrolet Beat Diesel,2012.0,160000.0,110000.0,Deisel,None,Manual,First Owner
Mahindra Scorpio SLE BSIV,2014.0,550000.0,100000.0,Diesl,Indivudal,Manual,Second Owner
Maruti Swift 1.3 VXI ABS,,95000.0,110000.0,Petorl,Indvidual,Manual,Third Owner
Toyota Innova 2.5 G (Diesel) 7 Seater,2014.0,725000.0,90000.0,Diesl,Indivudal,Manual,Second Owner
Tata Tigor 1.2 Revotron XZ Option,2019.0,670000.0,17000.0,Petrrol,Indvidual,Manual,First Owner
Maruti Alto LX,2008.0,65000.0,140000.0,Petorl,Indvidual,Manual,First Owner
Mahindra Xylo D4,2015.0,500000.0,50000.0,Deisel,Indvidual,Manual,Second Owner
Mahindra KUV 100 mFALCON G80 K8 5str,2017.0,600000.0,53000.0,Petorl,Indvidual,Manual,First Owner
Maruti Wagon R VXI Optional,2017.0,350000.0,70000.0,Petrl,Indvidual,Manual,Second Owner
Chevrolet Beat Diesel LT,2012.0,200000.0,70000.0,Diesl,Indivudal,Manual,Second Owner
Hyundai Getz 1.5 CRDi GVS,2008.0,110000.0,154000.0,Deisel,Indvidual,Manual,Third Owner
Hyundai EON Sportz,2012.0,150000.0,80000.0,Petrl,Indvidual,Manual,First Owner
Maruti Zen D PS,2003.0,75000.0,110000.0,Diesl,Indvidual,Manual,Second Owner
Honda Amaze EX i-Dtech,2013.0,350000.0,90000.0,Diesl,Indvidual,Manual,Second Owner
Toyota Innova Crysta 2.4 VX MT 8S BSIV,2018.0,1700000.0,15000.0,Diesl,Indivudal,Manual,First Owner
BMW X1 sDrive20d,2011.0,890000.0,86000.0,Deisel,Indivudal,Automatic,Second Owner
Mahindra Scorpio M2DI,2014.0,500000.0,120000.0,Deisel,Indivudal,Manual,First Owner
Hyundai Elite i20 Sportz Plus Dual Tone BSIV,2019.0,600000.0,5200.0,Petrl,Indvidual,Manual,First Owner
,2010.0,99000.0,60000.0,Petrl,Indivudal,Manual,
Hyundai i10 Era 1.1 iTech SE,2011.0,235000.0,46000.0,Petorl,Indivudal,Manual,First Owner
Tata Indigo GLX,,,40000.0,Petrrol,None,Manual,Second Owner
,2014.0,600000.0,90000.0,Deisel,Indivudal,Manual,Second Owner
Hyundai Verna CRDi 1.6 SX,2019.0,1000000.0,25000.0,Deisel,Indvidual,Manual,Second Owner
,2012.0,390000.0,90000.0,Deisel,Indvidual,Manual,First Owner
Volkswagen Polo 1.5 TDI Highline,2015.0,600000.0,70000.0,Diesl,Indivudal,Manual,First Owner
Hyundai i20 1.2 Spotz,2017.0,600000.0,70000.0,Petrrol,Indivudal,Manual,Second Owner
,,730000.0,35000.0,Diesl,Indivudal,Manual,Second Owner
Hyundai Grand i10 1.2 Kappa Magna AT,2017.0,450000.0,12700.0,Petorl,Indvidual,Automatic,First Owner
,2011.0,250000.0,80000.0,Deisel,Indivudal,Manual,First Owner
Mahindra XUV500 W10 2WD,2018.0,1400000.0,20000.0,Deisel,Indvidual,Manual,First Owner
Renault KWID 1.0 RXT Optional,,300000.0,20000.0,Petrl,Indvidual,Manual,First Owner
Ford EcoSport 1.5 Petrol Titanium BSIV,2017.0,,19000.0,Petorl,Indivudal,Manual,First Owner
Fiat Grande Punto Active (Diesel),2009.0,,,Diesl,Indvidual,Manual,Second Owner
BMW X1 sDrive 20d xLine,2019.0,2600000.0,9500.0,None,Indivudal,Automatic,First Owner
Skoda Fabia 1.2 MPI Ambition Plus,2012.0,300000.0,50000.0,Petorl,Indvidual,Manual,First Owner
Volkswagen Polo Diesel Trendline 1.2L,2012.0,295000.0,90000.0,Diesl,Indvidual,Manual,First Owner
Ford Ecosport 1.0 Ecoboost Platinum Edition BSIV,2013.0,650000.0,45839.0,Petrrol,Dealerr,Manual,First Owner
Chevrolet Aveo 1.4 LS,2010.0,200000.0,74510.0,Petorl,Dealerr,Manual,First Owner
Chevrolet Aveo U-VA 1.2 LS,2009.0,130000.0,87293.0,Petrrol,Dealerr,Manual,First Owner
Ford Figo Diesel EXI,2012.0,250000.0,156040.0,Deisel,Dealerr,Manual,First Owner
Ford Endeavour 2.5L 4X2 MT,2004.0,400000.0,93415.0,Diesl,Dealerr,Manual,First Owner
Ford Aspire Titanium BSIV,2017.0,,101159.0,Petrl,Dealerr,Manual,First Owner
Hyundai EON 1.0 Kappa Magna Plus,2015.0,,80000.0,Petrl,Indvidual,Manual,Second Owner
Tata Tiago 2019-2020 XZ,2019.0,450000.0,12000.0,Petrl,Indvidual,Manual,First Owner
Maruti Swift ZXI,2013.0,350000.0,90000.0,Petorl,None,Manual,First Owner
Chevrolet Spark 1.0 LT,2011.0,130000.0,68519.0,Petorl,Deelar,Manual,First Owner
Chevrolet Beat Diesel LS,2012.0,,55130.0,Diesl,Dealerr,Manual,First Owner
Ford Ecosport 1.0 Ecoboost Titanium Optional,2014.0,475000.0,,Petorl,Deelar,Manual,First Owner
Volkswagen Polo 1.2 MPI Comfortline,2015.0,470000.0,58182.0,Petrrol,Deelar,Manual,First Owner
,,200000.0,91245.0,Diesl,Deelar,Manual,First Owner
Mahindra XUV500 W8 2WD,2013.0,650000.0,102989.0,Deisel,Deelar,Manual,First Owner
Honda City 1.5 E MT,2010.0,400000.0,50000.0,Petrrol,Indivudal,Manual,First Owner
Maruti Zen VXI,2000.0,100000.0,120000.0,Petrrol,Indivudal,Manual,First Owner
Maruti Swift Dzire VDI,2014.0,409999.0,90000.0,None,Indvidual,Manual,First Owner
Maruti Swift VDI BSIV,2018.0,640000.0,25000.0,Diesl,Indivudal,,First Owner
Maruti Wagon R LXI Minor,2007.0,160000.0,80000.0,Petorl,Indivudal,Manual,Second Owner
Tata Indigo TDI,,182000.0,100000.0,Diesl,Indvidual,Manual,First Owner
Maruti Baleno Zeta 1.3,2018.0,750000.0,70000.0,Deisel,Indvidual,Manual,First Owner
Mahindra Jeep MM 550 XDB,2002.0,150000.0,50000.0,Deisel,Indivudal,Manual,Third Owner
Maruti Alto STD,2008.0,80000.0,100000.0,Petorl,Indivudal,Manual,Second Owner
Maruti Celerio VDi,2016.0,,90000.0,Deisel,Indivudal,Manual,Third Owner
,2005.0,60000.0,60000.0,Petrl,Indivudal,Manual,Third Owner
Maruti Alto LX,2007.0,70000.0,120000.0,Petrrol,Indvidual,Manual,Third Owner
Volkswagen Jetta 1.9 Highline TDI,2008.0,285000.0,90000.0,Deisel,Indivudal,Automatic,Second Owner
Maruti Swift VDI BSIV,2015.0,350000.0,,Deisel,Indivudal,Manual,Second Owner
Hyundai i20 Active 1.4 SX with AVN,2015.0,699000.0,30000.0,Diesl,Indivudal,Manual,Second Owner
Ford Figo Diesel ZXI,,,,Diesl,Indvidual,Manual,Second Owner
Hyundai i20 1.4 CRDi Magna,2012.0,350000.0,160000.0,Diesl,Indvidual,Manual,Second Owner
Maruti Alto LXi BSIII,2006.0,135000.0,90000.0,None,None,Manual,Third Owner
Mahindra Xylo E4 8S,2010.0,325000.0,120000.0,Diesl,Indivudal,Manual,Third Owner
,2012.0,650000.0,102000.0,Deisel,Indvidual,Manual,Second Owner
Mahindra Bolero SLE,2009.0,300000.0,178000.0,Diesl,Indivudal,Manual,Second Owner
Toyota Innova 2.5 VX (Diesel) 8 Seater,2014.0,1200000.0,200000.0,Deisel,Indivudal,Manual,Second Owner
Ford Fiesta Petrol Trend,2012.0,450000.0,60000.0,Petorl,Dealerr,Manual,First Owner
Tata Tiago 1.2 Revotron XE,2019.0,425000.0,3000.0,Petrl,Indivudal,Manual,First Owner
Maruti Alto LXi,2006.0,150000.0,75118.0,Petrrol,Indivudal,Manual,Second Owner
Maruti Ritz LDi,2013.0,290000.0,140000.0,Deisel,Indvidual,Manual,
Hyundai Xcent 1.2 Kappa Base,,335000.0,60000.0,Petorl,Indvidual,Manual,Second Owner
Chevrolet Optra 1.6,2006.0,120000.0,,Petrrol,Deelar,,Fourth & Above Owner
Ford Ikon 1.6 ZXI NXt,2005.0,20000.0,,Petrrol,Indivudal,Manual,Second Owner
Hyundai Getz GLS,2005.0,250000.0,70000.0,Petrl,Indivudal,,First Owner
Hyundai Santro Xing GL Plus,2008.0,120000.0,41723.0,Petorl,Indvidual,Manual,Second Owner
Maruti SX4 Vxi BSIV,2010.0,250000.0,70000.0,Petorl,None,Manual,First Owner
Tata Indigo LS,2012.0,220000.0,70000.0,Deisel,None,Manual,Second Owner
Ford Ikon 1.3 Flair,,61000.0,4637.0,None,Indivudal,Manual,Second Owner
Maruti Swift VDI BSIV,2016.0,620000.0,70000.0,Diesl,None,Manual,First Owner
Maruti Swift Dzire LDIX Limited Edition,2014.0,425000.0,100000.0,Deisel,Indivudal,Manual,Second Owner
Tata Indica Vista Aqua 1.3 Quadrajet,2009.0,85000.0,120000.0,Diesl,Indvidual,Manual,Second Owner
Maruti Swift 1.3 DLX,2015.0,,40000.0,Diesl,Indvidual,Manual,Second Owner
Maruti Swift Vdi BSIII,2009.0,180000.0,220000.0,Diesl,None,Manual,First Owner
Renault KWID 1.0 RXT Optional,2018.0,300000.0,20000.0,Petrrol,Indivudal,Manual,First Owner
Ford EcoSport 1.5 Petrol Titanium BSIV,2017.0,800000.0,19000.0,Petrrol,Indvidual,Manual,First Owner
Fiat Grande Punto Active (Diesel),2009.0,125000.0,95000.0,Diesl,Indvidual,Manual,Second Owner
Mahindra KUV 100 mFALCON G80 K2,2017.0,450000.0,30000.0,Petrrol,Indvidual,Manual,First Owner
,2012.0,450000.0,42655.0,Diesl,Indivudal,Manual,First Owner
Renault KWID 1.0 RXL,2017.0,250000.0,43000.0,Petrrol,None,,Second Owner
Toyota Innova 2.5 VX 8 STR BSIV,2012.0,725000.0,70000.0,None,Indvidual,Manual,First Owner
Hyundai i20 Magna,2010.0,250000.0,55000.0,Petrrol,Indivudal,Manual,First Owner
Fiat Punto 1.3 Active,2010.0,99000.0,80000.0,Deisel,Indivudal,Manual,Second Owner
,2017.0,350000.0,55000.0,Petorl,Indvidual,Manual,First Owner
Hyundai Xcent 1.2 VTVT E Plus,2018.0,511000.0,,Petorl,Indivudal,Manual,First Owner
Maruti Ritz VDi,2012.0,300000.0,80000.0,None,Indivudal,Manual,First Owner
,2010.0,1100000.0,110000.0,Petrl,Indivudal,Automatic,First Owner
Hyundai i10 Sportz 1.2,,125000.0,60000.0,Petrrol,Indvidual,Manual,Third Owner
Tata Tiago 1.2 Revotron XZ,2018.0,500000.0,,Petrrol,Indivudal,Manual,First Owner
Renault Duster 85PS Diesel RxL,2013.0,385000.0,80000.0,Diesl,Indivudal,Manual,Second Owner
Skoda Rapid 1.6 MPI Elegance,2012.0,350000.0,90000.0,Petrrol,Indivudal,Manual,First Owner
Maruti 800 Std BSIII,2003.0,60000.0,50000.0,None,Indvidual,Manual,First Owner
Hyundai Santro Xing GLS,2012.0,300000.0,50000.0,Petrl,Indivudal,,First Owner
,2012.0,400000.0,70000.0,Diesl,Indvidual,Manual,First Owner
Ford Ecosport 1.5 DV5 MT Titanium,2014.0,550000.0,110000.0,Deisel,Indivudal,Manual,First Owner
Nissan Sunny XL,2012.0,300000.0,,Petrrol,Indivudal,Manual,Second Owner
Maruti Swift VDI,2012.0,250000.0,156000.0,Diesl,None,Manual,First Owner
Toyota Innova 2.5 GX 7 STR,2012.0,800000.0,,Deisel,Indivudal,Manual,First Owner
Maruti Eeco 5 Seater AC BSIV,2018.0,300000.0,25000.0,Petrl,Indivudal,Manual,First Owner
Maruti Alto LX,2004.0,80000.0,120000.0,Petrl,Indivudal,Manual,First Owner
Mahindra Scorpio S5 BSIV,2020.0,1200000.0,11000.0,Deisel,Indvidual,Manual,First Owner
Renault KWID AMT,2017.0,355000.0,40000.0,Petrl,Indvidual,Automatic,First Owner
Maruti Swift Dzire VDI,2015.0,520000.0,50000.0,Diesl,Indvidual,Manual,First Owner
Hyundai Verna 1.6 CRDI,2012.0,500000.0,26000.0,Deisel,Indvidual,Manual,First Owner
,2008.0,114999.0,30000.0,Petrrol,Indivudal,Manual,First Owner
Toyota Fortuner 4x2 Manual,2014.0,1800000.0,50000.0,Diesl,Indivudal,Manual,
Mahindra TUV 300 T6 Plus,2018.0,800000.0,,Diesl,Indvidual,Manual,First Owner
Maruti Alto LXi BSIII,2008.0,,30000.0,Petorl,Indivudal,Manual,Second Owner
Maruti Alto LXi,,135000.0,78000.0,Petrrol,Indvidual,Manual,First Owner
,2011.0,170000.0,40000.0,Petrrol,Indvidual,Manual,Second Owner
Hyundai Verna 1.6 SX VTVT,2014.0,550000.0,100000.0,Petrrol,Indvidual,Manual,First Owner
Honda City 1.5 V MT,2009.0,,70000.0,Petorl,Indvidual,Manual,Third Owner
Hyundai Elantra CRDi SX,2014.0,650000.0,30000.0,Deisel,Indvidual,Manual,Second Owner
Honda City 1.5 V AT Exclusive,2008.0,210000.0,77000.0,Petrrol,Indivudal,Automatic,
Volkswagen Vento Diesel Highline,2011.0,260000.0,150000.0,Diesl,Indivudal,Manual,First Owner
,2016.0,750000.0,69000.0,Deisel,Indvidual,Manual,
Toyota Innova Crysta 2.8 GX AT BSIV,2016.0,1350000.0,120000.0,Diesl,Indivudal,Automatic,First Owner
Maruti Ritz VDi,2012.0,220000.0,120000.0,Diesl,Indivudal,Manual,Second Owner
Hyundai Getz 1.3 GLS,2008.0,110000.0,110000.0,Petrrol,Indvidual,Manual,Second Owner
Mahindra XUV500 AT W8 FWD,2017.0,1230000.0,70000.0,Deisel,Indivudal,Automatic,First Owner
,2013.0,220000.0,110000.0,Deisel,Indvidual,Manual,First Owner
Tata Indigo LX Dicor,2009.0,130000.0,50000.0,Deisel,Indvidual,Manual,First Owner
Hyundai i20 1.2 Magna,2012.0,330000.0,44000.0,Petrl,Indvidual,Manual,First Owner
Honda City 1.5 S MT,2010.0,254999.0,90000.0,Petrrol,Indvidual,Manual,Second Owner
Hyundai Verna 1.6 SX VTVT (O),2014.0,600000.0,50000.0,Petorl,Indvidual,Manual,Second Owner
Hyundai i10 Magna,2012.0,210000.0,50000.0,Petorl,Indivudal,Manual,First Owner
Chevrolet Enjoy TCDi LT 7 Seater,2014.0,300000.0,146000.0,Deisel,Indvidual,Manual,First Owner
,,426000.0,15000.0,Petorl,Indvidual,Automatic,
Maruti Alto K10 VXI,2015.0,265000.0,,None,Indvidual,Manual,First Owner
Hyundai Xcent 1.2 Kappa SX,2016.0,450000.0,35000.0,Petorl,Indivudal,Manual,
Hyundai Verna 1.6 SX,2012.0,480000.0,,Deisel,Indivudal,,First Owner
Tata Nano Lx,2010.0,40000.0,90000.0,Petrrol,Indvidual,Manual,First Owner
Honda City 1.5 S MT,2011.0,395000.0,70000.0,Petrl,Indivudal,Manual,Second Owner
,2013.0,229999.0,62000.0,Petorl,Indvidual,Manual,Second Owner
Ford Ecosport 1.5 Petrol Titanium Plus AT,2018.0,875000.0,10000.0,Petrrol,Indivudal,Automatic,First Owner
Maruti Eeco 5 STR With AC Plus HTR CNG,2010.0,170000.0,80000.0,CNG,Indivudal,Manual,Fourth & Above Owner
Hyundai i20 Sportz 1.2,2015.0,500000.0,35000.0,Petorl,Indvidual,Manual,Second Owner
Renault Duster 85PS Diesel RxL,2013.0,450000.0,1000.0,Deisel,Deelar,Manual,Second Owner
Mercedes-Benz C-Class Progressive C 220d,2018.0,3800000.0,10000.0,Deisel,Deelar,Automatic,First Owner
Audi A4 3.0 TDI Quattro,2013.0,1580000.0,86000.0,Deisel,None,Automatic,First Owner
BMW X5 xDrive 30d xLine,2019.0,4950000.0,,Diesl,Deelar,Automatic,First Owner
Hyundai Creta 1.6 CRDi SX,2016.0,535000.0,52600.0,Deisel,Indvidual,Manual,First Owner
Maruti SX4 Vxi BSIV,2012.0,225000.0,110000.0,None,None,Manual,Second Owner
Hyundai Grand i10 1.2 Kappa Magna AT,2017.0,550000.0,19890.0,Petrl,Deelar,Automatic,First Owner
Maruti Swift ZXI BSIV,2016.0,670000.0,,Petrrol,Trustmark Dealer,Manual,First Owner
Maruti Ertiga VXI,2015.0,625000.0,11918.0,Petrrol,Trustmark Dealer,Manual,First Owner
Hyundai Grand i10 Magna AT,,520000.0,10510.0,Petrrol,Dealerr,Automatic,First Owner
Chevrolet Beat LT Option,2016.0,239000.0,41000.0,Petrrol,Deelar,Manual,First Owner
Toyota Fortuner 4x2 AT,2017.0,2600000.0,47162.0,Diesl,Trustmark Dealer,Automatic,First Owner
Maruti S-Cross Zeta DDiS 200 SH,2015.0,,45974.0,Diesl,Trustmark Dealer,Manual,First Owner
Hyundai i10 Magna,2012.0,229999.0,49824.0,Petrrol,Deelar,Manual,First Owner
Audi A6 2.0 TDI Premium Plus,2013.0,1300000.0,58500.0,Diesl,Dealerr,Automatic,First Owner
Hyundai Santro GS,2005.0,80000.0,56580.0,Petrrol,Deelar,Manual,First Owner
Skoda Laura Ambiente 2.0 TDI CR MT,2012.0,385000.0,52000.0,Deisel,Deelar,Manual,
Hyundai Verna 1.6 VTVT SX,2015.0,760000.0,55340.0,Petrrol,Trustmark Dealer,Manual,First Owner
Maruti Swift Dzire VDI,2017.0,600000.0,46507.0,Diesl,Trustmark Dealer,Manual,First Owner
Maruti Ignis 1.2 Sigma BSIV,2019.0,450000.0,40000.0,Petrrol,None,Manual,First Owner
Maruti Ignis 1.2 Sigma BSIV,2019.0,450000.0,40000.0,Petrrol,Indvidual,Manual,First Owner
Maruti Ertiga VDI,,550000.0,120000.0,Diesl,Indvidual,Manual,Third Owner
Tata Manza Aura Safire BS IV,2013.0,200000.0,,Petrrol,None,,First Owner
,2008.0,80000.0,90000.0,Petorl,Indivudal,Manual,Second Owner
Tata New Safari DICOR 2.2 EX 4x2,,300000.0,250000.0,Diesl,Indivudal,Manual,Second Owner
,2019.0,675000.0,15000.0,Deisel,Indivudal,Manual,First Owner
Maruti Eeco 7 Seater Standard BSIV,2017.0,260000.0,30000.0,Petrl,Indvidual,Manual,First Owner
Hyundai Grand i10 1.2 Kappa Asta,2019.0,500000.0,15000.0,Petrl,Indivudal,Manual,First Owner
Hyundai EON Sportz,2012.0,150000.0,55766.0,Petrrol,Indvidual,Manual,Second Owner
Maruti Alto LXi,,100000.0,80000.0,Petorl,Indivudal,Manual,
Maruti Wagon R LXI,,70000.0,117000.0,Petrl,Indivudal,Manual,Second Owner
Maruti Alto LX,2004.0,100000.0,70000.0,Petrrol,Indivudal,Manual,First Owner
Toyota Innova 2.5 VX (Diesel) 7 Seater,2012.0,,110000.0,Deisel,Indivudal,Manual,Second Owner
Nissan Terrano XL 85 PS,2016.0,525000.0,100000.0,Diesl,Indivudal,Manual,Second Owner
Nissan Terrano XL 85 PS,2016.0,525000.0,105000.0,Deisel,Indivudal,Manual,Second Owner
Toyota Innova 2.5 V Diesel 7-seater,2009.0,550000.0,182000.0,None,Indivudal,Manual,Third Owner
Toyota Corolla Altis Diesel D4DJ,2012.0,,95000.0,Diesl,Indvidual,,Second Owner
Honda Amaze SX i-VTEC,2015.0,500000.0,70000.0,Petrl,Indivudal,Manual,First Owner
Maruti Wagon R LXI Minor,2009.0,165000.0,76000.0,None,Indivudal,Manual,Second Owner
Hyundai Verna 1.6 SX,2014.0,650000.0,70000.0,Diesl,Indvidual,Manual,Second Owner
,2013.0,195000.0,46000.0,Diesl,Indvidual,Manual,First Owner
Maruti Zen LX,,75000.0,70000.0,Petorl,Indvidual,Manual,First Owner
Hyundai Accent CRDi,2005.0,100000.0,120000.0,Deisel,Indivudal,Manual,Second Owner
Toyota Innova Crysta 2.4 VX MT BSIV,2017.0,1770000.0,25000.0,Deisel,Indvidual,Manual,First Owner
,2006.0,90000.0,90000.0,Petrl,Indvidual,Manual,First Owner
Hyundai Xcent 1.1 CRDi Base,2016.0,515000.0,50000.0,Diesl,Indvidual,Manual,First Owner
Honda Jazz 1.5 VX i DTEC,2017.0,700000.0,24585.0,Diesl,Dealerr,Manual,Test Drive Car
Maruti Zen LX,2001.0,62000.0,70000.0,Petrl,Indivudal,Manual,First Owner
Toyota Etios GD SP,2011.0,220000.0,110000.0,Diesl,Indvidual,Manual,Third Owner
Hyundai Santro Magna CNG BSIV,2019.0,,10000.0,CNG,Indivudal,Manual,First Owner
Fiat Linea Emotion,2010.0,170000.0,100000.0,Petorl,Indvidual,Manual,First Owner
Ford Figo Diesel Titanium,2011.0,190000.0,110000.0,Deisel,Indivudal,Manual,Second Owner
Ford Figo Diesel Titanium,2011.0,150000.0,100000.0,Diesl,Indivudal,Manual,Second Owner
Maruti Zen Estilo LXI BS IV,2009.0,125000.0,65000.0,Petrrol,Indvidual,Manual,
Honda Amaze EX i-Dtech,2015.0,,40000.0,Diesl,Indvidual,Manual,Third Owner
Maruti Celerio X ZXI BSIV,2019.0,490000.0,,None,None,Manual,First Owner
Tata Tigor 1.2 Revotron XZ Option,2017.0,434999.0,17563.0,Petrrol,None,Manual,First Owner
Tata Zest Revotron 1.2T XE,2016.0,380000.0,15000.0,Petrl,Indivudal,Manual,
Volkswagen Polo Diesel Trendline 1.2L,2012.0,200000.0,82000.0,Deisel,Indvidual,Manual,Second Owner
Ford Figo 1.5D Trend MT,2016.0,495000.0,40000.0,Deisel,Indvidual,,First Owner
Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014.0,894999.0,173000.0,Diesl,Indvidual,Manual,Third Owner
Mahindra XUV500 W6 2WD,2014.0,600000.0,151000.0,Deisel,Indvidual,Manual,
Honda Brio S MT,2015.0,300000.0,,Petrl,Indvidual,Manual,First Owner
Honda Amaze E i-VTEC,2017.0,430000.0,15000.0,Petorl,Indivudal,,
Honda Amaze E i-DTEC,2017.0,370000.0,,Deisel,Indvidual,Manual,First Owner
Maruti Baleno Zeta 1.2,2019.0,750000.0,11000.0,Petorl,Indivudal,Manual,First Owner
Maruti Alto K10 LXI CNG Optional,2016.0,300000.0,50000.0,CNG,Indvidual,Manual,First Owner
BMW X1 sDrive20d,2012.0,700000.0,120000.0,Deisel,Indvidual,Automatic,Second Owner
Maruti Wagon R LXI DUO BSIII,2007.0,100000.0,70000.0,LPG,Indvidual,Manual,Third Owner
Hyundai Grand i10 Sportz,2015.0,300000.0,90000.0,Petrrol,Indvidual,Manual,First Owner
Tata Indica Vista Quadrajet VX,2012.0,130000.0,185000.0,Diesl,Indivudal,Manual,Second Owner
Hyundai i20 Asta Option 1.4 CRDi,2016.0,650000.0,40000.0,Diesl,Indvidual,Manual,First Owner
Maruti Swift VDI BSIV,2017.0,509999.0,25000.0,Deisel,Indivudal,Manual,First Owner
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,1000000.0,117780.0,Deisel,Indvidual,Manual,Second Owner
Hyundai Verna CRDi SX,2010.0,280000.0,120000.0,Diesl,Indvidual,Manual,Second Owner
Maruti Swift DDiS VDI,2017.0,600000.0,120000.0,Diesl,Indvidual,Manual,First Owner
Skoda Rapid 1.6 TDI Ambition,2013.0,210000.0,120000.0,None,Indivudal,Manual,Third Owner
Audi Q3 2.0 TDI Quattro Premium Plus,2014.0,1150000.0,110000.0,Deisel,Indivudal,Automatic,Second Owner
Hyundai EON Magna Plus,2018.0,229999.0,30000.0,Petrrol,Indivudal,Manual,First Owner
Hyundai EON Magna Plus,2018.0,245000.0,30000.0,Petrl,Indvidual,Manual,First Owner
Mahindra Scorpio S4 4WD,2015.0,,60000.0,Diesl,Indvidual,Manual,First Owner
,2016.0,375000.0,25000.0,None,Indvidual,Manual,
,2015.0,150000.0,55000.0,Diesl,Indvidual,Manual,Second Owner
Mahindra XUV500 W10 2WD,2018.0,1450000.0,20000.0,Diesl,Indvidual,Manual,First Owner
Maruti Ertiga VDI,2014.0,500000.0,100000.0,Deisel,Indivudal,Manual,Second Owner
Maruti Alto LXi,2007.0,75000.0,40000.0,Petrl,Indvidual,Manual,Second Owner
Hyundai Sonata AT Leather,2006.0,225000.0,80000.0,Petorl,Indvidual,Automatic,Third Owner
Hyundai Sonata 2.4L AT,2006.0,275000.0,80000.0,Petrl,Indivudal,Automatic,Fourth & Above Owner
Mahindra Bolero Power Plus SLX,2018.0,620000.0,,Deisel,Indivudal,Manual,
Nissan X-Trail SLX MT,,600000.0,110000.0,Deisel,Indvidual,Manual,Second Owner
Mahindra Xylo E8 ABS Airbag BSIV,2011.0,275000.0,160000.0,Deisel,Indivudal,Manual,First Owner
Tata Indigo TDI,2013.0,125000.0,125000.0,Deisel,None,Manual,First Owner
Tata Indigo GLS,2011.0,80000.0,62000.0,Petrl,Indivudal,Manual,Second Owner
,2011.0,199000.0,120000.0,None,Indivudal,Manual,Second Owner
Nissan Micra XL,2016.0,,33000.0,None,Indivudal,Manual,Second Owner
Maruti Swift Dzire LDI,2013.0,250000.0,80000.0,Diesl,Indvidual,Manual,Fourth & Above Owner
